粮油类,福临门调和油,16.00,14.00,15.00,公斤,3500.00,2025-08-03
粮油类,东北小米,12.00,10.00,11.00,公斤,1300.00,2025-08-03
粮油类,东北大米,6.00,4.40,5.00,公斤,11000.00,2025-08-03
水产类,国产黄鱼>150g,70.00,50.00,56.00,公斤,1800.00,2025-08-01
水产类,国产带鱼>300g,80.00,40.00,70.00,公斤,3000.00,2025-08-01
水产类,八爪鱼,220.00,154.00,156.00,公斤,1500.00,2025-08-01
水产类,淡水鲈鱼,58.00,54.00,56.00,公斤,4000.00,2025-08-01
水产类,桂鱼,76.00,74.00,75.00,公斤,1000.00,2025-08-01
水产类,黄鳝<300g,80.00,50.00,60.00,公斤,500.00,2025-08-01
水产类,鲶鱼,22.00,12.00,14.00,公斤,500.00,2025-08-01
水产类,白鲢,12.00,11.00,11.40,公斤,5000.00,2025-08-01
水产类,黑鱼,28.00,26.00,27.00,公斤,5000.00,2025-08-01
水产类,武昌鱼>700g,26.00,24.00,25.00,公斤,5000.00,2025-08-01
水产类,胖头鱼>900g,24.00,22.00,23.00,公斤,13000.00,2025-08-01
水产类,鲫鱼>200g,30.00,27.00,28.00,公斤,4000.00,2025-08-01
水产类,草鱼>1000g,22.00,20.00,21.00,公斤,8500.00,2025-08-01
水产类,鲤鱼>750g,22.00,20.00,21.00,公斤,8000.00,2025-08-01
蔬菜类,红薯,8.00,6.60,7.00,公斤,7000.00,2025-08-01
水果类,柠檬,22.00,20.00,21.00,公斤,500.00,2025-08-03
水果类,榴莲,70.00,51.00,56.00,公斤,1500.00,2025-08-03
水果类,椰子,14.00,12.00,13.00,公斤,1000.00,2025-08-03
水果类,山竹,44.00,34.00,40.00,公斤,1000.00,2025-08-03
水果类,火龙果,12.00,10.00,11.00,公斤,3500.00,2025-08-03
水果类,油粟,22.00,16.00,20.00,公斤,200.00,2025-08-03
水果类,芒果,16.00,14.00,15.00,公斤,2000.00,2025-08-03
水果类,荔枝,24.00,16.00,17.00,公斤,1000.00,2025-08-03
水果类,樱桃,74.00,70.00,72.00,公斤,1500.00,2025-08-03
水果类,进口桂圆,24.00,22.00,23.00,公斤,1000.00,2025-08-03
水果类,菠萝,8.00,6.40,7.00,公斤,1300.00,2025-08-03
水果类,草莓,37.00,35.00,36.00,公斤,1000.00,2025-08-03
水果类,进口香蕉,11.00,9.00,10.00,公斤,3500.00,2025-08-03
水果类,国产香蕉,9.00,8.00,8.40,公斤,8000.00,2025-08-03
水果类,杏,30.00,10.00,11.00,公斤,1000.00,2025-08-03
水果类,进口菠萝,12.00,11.00,11.40,公斤,1000.00,2025-08-03
水果类,进口火龙果,13.00,12.00,12.40,公斤,2000.00,2025-08-03
水果类,进口山竹,46.00,40.00,44.00,公斤,800.00,2025-08-03
水果类,进口榴莲,66.00,54.00,56.00,公斤,800.00,2025-08-03
水果类,进口姬娜苹果,30.00,29.00,29.40,公斤,1000.00,2025-08-03
水果类,进口柠檬,22.00,20.00,21.00,公斤,800.00,2025-08-03
水果类,进口脐橙,18.00,16.00,17.00,公斤,1000.00,2025-08-03
水果类,进口猕猴桃,26.00,24.00,25.00,公斤,1000.00,2025-08-03
水果类,进口红提子,30.00,27.00,28.00,公斤,1000.00,2025-08-03
水果类,进口青提子,30.00,27.00,28.00,公斤,800.00,2025-08-03
水果类,黄桃,12.00,10.00,11.00,公斤,200.00,2025-08-03
水果类,北京14号桃,12.00,9.00,10.00,公斤,200.00,2025-08-03
水果类,山楂,15.00,14.00,14.50,公斤,300.00,2025-08-03
水果类,红毛丹,58.00,56.00,57.00,公斤,800.00,2025-08-03
水果类,人参果,22.00,20.00,21.00,公斤,1000.00,2025-08-03
肉蛋禽类,后臀尖（肥）,21.00,18.00,19.00,公斤,0.00,2025-08-02
肉蛋禽类,后臀尖(瘦),21.00,19.00,20.00,公斤,0.00,2025-08-02
肉蛋禽类,前臀尖(肥),20.00,18.00,19.00,公斤,0.00,2025-08-02
肉蛋禽类,前臀尖(瘦),21.00,19.00,20.00,公斤,0.00,2025-08-02
肉蛋禽类,白条猪(瘦),21.00,19.00,20.00,公斤,57800.00,2025-08-02
粮油类,薏米,15.00,14.00,14.40,公斤,1000.00,2025-08-02
粮油类,荞麦面,9.00,8.00,8.40,公斤,500.00,2025-08-02
粮油类,荞麦,9.00,8.00,8.40,公斤,600.00,2025-08-02
粮油类,紫香米,10.00,8.00,9.00,公斤,800.00,2025-08-02
粮油类,玉米渣,5.00,4.00,4.60,公斤,2000.00,2025-08-02
粮油类,玉米面,6.00,4.40,5.00,公斤,2300.00,2025-08-02
粮油类,小米面,10.00,9.00,9.60,公斤,1700.00,2025-08-02
粮油类,香油,50.00,40.00,44.00,公斤,2500.00,2025-08-02
粮油类,五得利富强粉,5.00,3.20,4.00,公斤,10000.00,2025-08-02
粮油类,秋然方正富硒大米,8.00,6.20,7.00,公斤,5200.00,2025-08-02
粮油类,东北大米,6.00,4.40,5.00,公斤,11000.00,2025-08-01
粮油类,大麦,7.00,6.00,6.40,公斤,600.00,2025-08-01
粮油类,标准粉,5.00,4.00,4.40,公斤,7000.00,2025-08-01
粮油类,北方圆江米,8.00,6.40,7.00,公斤,200.00,2025-08-01
粮油类,北方江米,8.00,6.40,7.00,公斤,300.00,2025-08-01
粮油类,白豇豆,8.00,6.00,7.00,公斤,500.00,2025-08-01
粮油类,白芸豆,30.00,28.00,29.00,公斤,800.00,2025-08-01
粮油类,白芝麻,20.00,18.00,19.00,公斤,550.00,2025-08-01
粮油类,白碗豆,7.00,6.00,6.60,公斤,800.00,2025-08-01
水果类,进口菠萝,12.00,11.00,11.40,公斤,1000.00,2025-07-31
水果类,进口火龙果,13.00,12.00,12.40,公斤,2000.00,2025-07-31
水果类,进口山竹,46.00,40.00,44.00,公斤,800.00,2025-07-31
水果类,进口榴莲,66.00,54.00,56.00,公斤,800.00,2025-07-31
水果类,进口姬娜苹果,30.00,29.00,29.40,公斤,1000.00,2025-07-31
水果类,进口柠檬,22.00,20.00,21.00,公斤,800.00,2025-07-31
水产类,大香螺,100.00,90.00,96.00,公斤,900.00,2025-08-01
水产类,红扇贝,22.00,20.00,21.00,公斤,800.00,2025-08-01
水产类,小扇贝,84.00,80.00,82.00,公斤,2000.00,2025-08-01
水产类,大扇贝,116.00,110.00,112.00,公斤,2000.00,2025-08-01
水产类,象拔蚌,460.00,200.00,360.00,公斤,500.00,2025-08-01
水产类,鲍鱼10-18头,260.00,120.00,190.00,公斤,500.00,2025-08-01
水产类,基围虾45-60头,200.00,170.00,190.00,公斤,2000.00,2025-08-01
水产类,澳洲龙虾>750g,720.00,660.00,680.00,公斤,1000.00,2025-08-01
水产类,琵琶虾,200.00,160.00,170.00,公斤,5000.00,2025-08-01
水产类,梭子蟹,320.00,220.00,260.00,公斤,2000.00,2025-08-01
水产类,皇帝蟹,550.00,520.00,530.00,公斤,1000.00,2025-08-01
水产类,珍宝蟹,300.00,260.00,265.00,公斤,500.00,2025-08-01
水产类,青羔蟹,230.00,200.00,220.00,公斤,1000.00,2025-08-01
水产类,国产平鱼>200g,90.00,40.00,70.00,公斤,1800.00,2025-08-01
水产类,国产黄鱼<150g,70.00,58.00,62.00,公斤,1800.00,2025-08-01
粮油类,河套雪花粉,20.00,18.00,19.00,公斤,2000.00,2025-07-31
粮油类,古船富强粉,5.00,3.20,4.00,公斤,5000.00,2025-07-31
粮油类,古船标准粉,5.00,3.00,4.00,公斤,5000.00,2025-07-31
粮油类,高粱米,8.00,6.00,7.00,公斤,300.00,2025-07-31
粮油类,富强粉,4.60,3.80,4.00,公斤,9000.00,2025-07-31
粮油类,福临门花生油,22.00,20.00,21.00,公斤,3500.00,2025-07-31
粮油类,福临门调和油,16.00,14.00,15.00,公斤,3500.00,2025-07-31
粮油类,东北小米,12.00,10.00,11.00,公斤,1300.00,2025-07-31
粮油类,东北大米,6.00,4.40,5.00,公斤,11000.00,2025-07-31
粮油类,大麦,7.00,6.00,6.40,公斤,600.00,2025-07-31
粮油类,标准粉,5.00,4.00,4.40,公斤,7000.00,2025-07-31
粮油类,北方圆江米,8.00,6.40,7.00,公斤,200.00,2025-07-31
粮油类,北方江米,8.00,6.40,7.00,公斤,300.00,2025-07-31
粮油类,白豇豆,8.00,6.00,7.00,公斤,500.00,2025-07-31
粮油类,白芸豆,30.00,28.00,29.00,公斤,800.00,2025-07-31
肉蛋禽类,羊肉卷,68.00,66.00,67.00,公斤,0.00,2025-07-31
肉蛋禽类,羊骨头,24.00,22.00,23.00,公斤,0.00,2025-07-31
肉蛋禽类,羊肺,12.00,9.00,10.00,公斤,0.00,2025-07-31
肉蛋禽类,羊鞭,280.00,260.00,270.00,公斤,0.00,2025-07-31
肉蛋禽类,羊肝,12.00,9.00,10.00,公斤,0.00,2025-07-31
肉蛋禽类,羊心,26.00,24.00,25.00,公斤,0.00,2025-07-31
肉蛋禽类,羊头,24.00,22.00,23.00,公斤,0.00,2025-07-31
肉蛋禽类,羊蹄,33.00,31.00,32.00,公斤,0.00,2025-07-31
肉蛋禽类,羊尾巴,60.00,56.00,58.00,公斤,0.00,2025-07-31
肉蛋禽类,羊排骨(不挂肉),46.00,40.00,44.00,公斤,0.00,2025-07-31
肉蛋禽类,羊排骨(挂肉),50.00,47.00,48.00,公斤,0.00,2025-07-31
肉蛋禽类,羊蝎子,44.00,30.00,35.00,公斤,0.00,2025-07-31
肉蛋禽类,羊腰子,110.00,70.00,80.00,公斤,0.00,2025-07-31
肉蛋禽类,羊腰窝,64.00,60.00,62.00,公斤,0.00,2025-07-31
肉蛋禽类,去骨羊后腿,65.00,63.00,64.00,公斤,0.00,2025-07-31
水果类,国产香蕉,9.00,8.00,8.40,公斤,8000.00,2025-07-30
水果类,杏,30.00,10.00,11.00,公斤,1000.00,2025-07-30
水果类,枣,34.00,30.00,32.00,公斤,100.00,2025-07-30
水果类,红西柚,20.00,18.00,19.00,公斤,800.00,2025-07-30
水果类,西柚,20.00,18.00,19.00,公斤,1000.00,2025-07-30
水果类,水蜜桃,27.00,25.00,26.00,公斤,1000.00,2025-07-30
水果类,杨桃,36.00,34.00,35.00,公斤,1000.00,2025-07-30
水果类,油桃,10.00,8.00,9.00,公斤,1000.00,2025-07-30
水果类,大桃,12.00,8.00,10.00,公斤,1000.00,2025-07-30
水果类,猕猴桃,21.00,16.00,17.00,公斤,1500.00,2025-07-30
水果类,木瓜,14.00,12.00,13.00,公斤,1500.00,2025-07-30
水果类,伊丽莎白瓜,8.00,6.00,7.00,公斤,1500.00,2025-07-30
水果类,小凤瓜,8.00,7.00,7.40,公斤,1000.00,2025-07-30
水果类,网纹瓜,14.00,12.00,13.00,公斤,3000.00,2025-07-30
水果类,哈蜜瓜,8.00,6.00,7.00,公斤,3000.00,2025-07-30
蔬菜类,葱,4.00,3.00,3.60,公斤,18000.00,2025-07-31
蔬菜类,油菜,6.00,4.60,5.00,公斤,20000.00,2025-07-31
蔬菜类,小白菜,9.00,7.60,8.00,公斤,23000.00,2025-07-31
蔬菜类,洋白菜,4.00,1.80,2.00,公斤,33000.00,2025-07-31
蔬菜类,大白菜,3.20,1.80,2.00,公斤,42000.00,2025-07-31
肉蛋禽类,柴鸡蛋,16.00,14.00,15.00,公斤,0.00,2025-07-31
肉蛋禽类,鹌鹑蛋,16.00,14.00,15.00,公斤,0.00,2025-07-31
肉蛋禽类,松花蛋,25.00,16.00,17.00,公斤,0.00,2025-07-31
肉蛋禽类,熟鸭蛋,18.00,16.00,17.00,公斤,0.00,2025-07-31
肉蛋禽类,生鸭蛋,16.00,14.00,15.00,公斤,0.00,2025-07-31
肉蛋禽类,箱鸡蛋,9.00,8.00,8.60,公斤,43000.00,2025-07-31
肉蛋禽类,白条鸡,18.00,12.00,15.00,公斤,11350.00,2025-07-31
肉蛋禽类,羊上脑,65.00,63.00,64.00,公斤,0.00,2025-07-31
肉蛋禽类,羊肚,32.00,30.00,31.00,公斤,0.00,2025-07-31
肉蛋禽类,羊软肋,54.00,51.00,52.00,公斤,0.00,2025-07-31
蔬菜类,鲜香菇,12.00,8.00,10.00,公斤,10000.00,2025-07-31
蔬菜类,小黄瓜,11.00,8.00,10.00,公斤,4000.00,2025-07-31
蔬菜类,甜豌豆,26.00,24.00,25.00,公斤,1000.00,2025-07-31
蔬菜类,荷兰豆,18.00,16.00,17.00,公斤,1000.00,2025-07-31
蔬菜类,香葱,11.00,9.00,10.00,公斤,8000.00,2025-07-31
蔬菜类,芋头,16.00,12.00,14.00,公斤,4000.00,2025-07-31
蔬菜类,山药,12.00,8.00,9.00,公斤,5000.00,2025-07-31
蔬菜类,姜,14.00,10.00,12.00,公斤,10000.00,2025-07-31
蔬菜类,土豆,4.00,2.40,3.00,公斤,22000.00,2025-07-31
蔬菜类,茭白,18.00,16.00,17.00,公斤,1000.00,2025-07-31
蔬菜类,藕,12.00,8.00,10.00,公斤,8000.00,2025-07-31
蔬菜类,小辣椒,6.00,5.00,5.60,公斤,18000.00,2025-07-31
蔬菜类,柿子椒,6.00,5.00,5.60,公斤,22000.00,2025-07-31
蔬菜类,番茄,8.00,5.00,6.00,公斤,23000.00,2025-07-31
蔬菜类,茄子,4.00,2.80,3.60,公斤,22000.00,2025-07-31
蔬菜类,油菜,6.00,5.00,5.60,公斤,20000.00,2025-08-02
蔬菜类,小白菜,9.00,7.60,8.00,公斤,23000.00,2025-08-02
蔬菜类,洋白菜,4.00,1.80,2.00,公斤,33000.00,2025-08-02
蔬菜类,大白菜,3.20,1.80,2.00,公斤,42000.00,2025-08-02
肉蛋禽类,柴鸡蛋,16.00,14.00,15.00,公斤,0.00,2025-08-02
肉蛋禽类,鹌鹑蛋,16.00,14.00,15.00,公斤,0.00,2025-08-02
肉蛋禽类,松花蛋,25.00,16.00,17.00,公斤,0.00,2025-08-02
肉蛋禽类,熟鸭蛋,18.00,16.00,17.00,公斤,0.00,2025-08-02
肉蛋禽类,生鸭蛋,16.00,14.00,15.00,公斤,0.00,2025-08-02
肉蛋禽类,箱鸡蛋,9.00,8.00,8.60,公斤,40000.00,2025-08-02
肉蛋禽类,白条鸡,19.00,12.00,15.00,公斤,11790.00,2025-08-02
肉蛋禽类,羊上脑,65.00,63.00,64.00,公斤,0.00,2025-08-02
肉蛋禽类,羊肚,32.00,30.00,31.00,公斤,0.00,2025-08-02
肉蛋禽类,羊软肋,54.00,51.00,52.00,公斤,0.00,2025-08-02
肉蛋禽类,羊肉卷,68.00,66.00,67.00,公斤,0.00,2025-08-02
蔬菜类,菠菜,10.00,9.00,9.60,公斤,20000.00,2025-08-01
蔬菜类,芹菜,4.00,3.00,3.60,公斤,24000.00,2025-08-01
蔬菜类,白萝卜,4.00,2.00,3.00,公斤,15000.00,2025-08-01
蔬菜类,卞萝卜,5.00,3.60,4.00,公斤,5000.00,2025-08-01
蔬菜类,心里美,6.00,4.40,5.00,公斤,5000.00,2025-08-01
蔬菜类,胡萝卜,5.00,3.60,4.00,公斤,15000.00,2025-08-01
蔬菜类,平菇,12.00,8.00,9.00,公斤,10000.00,2025-08-01
蔬菜类,绿菜花,6.00,4.00,5.00,公斤,20000.00,2025-08-01
蔬菜类,西葫芦,5.00,3.60,4.00,公斤,22000.00,2025-08-01
蔬菜类,丝瓜,7.00,5.60,6.00,公斤,9000.00,2025-08-01
蔬菜类,苦瓜,7.00,5.40,6.00,公斤,7000.00,2025-08-01
蔬菜类,冬瓜,3.00,2.00,2.20,公斤,18000.00,2025-08-01
蔬菜类,刺黄瓜,7.00,6.00,6.60,公斤,23000.00,2025-08-01
蔬菜类,毛豆,14.00,10.00,12.00,公斤,8000.00,2025-08-01
蔬菜类,扁豆,8.00,7.00,7.60,公斤,10000.00,2025-08-01
水产类,琵琶虾,200.00,160.00,170.00,公斤,5000.00,2025-08-02
水产类,梭子蟹,320.00,220.00,260.00,公斤,2000.00,2025-08-02
水产类,皇帝蟹,550.00,520.00,530.00,公斤,1000.00,2025-08-02
水产类,珍宝蟹,300.00,260.00,265.00,公斤,500.00,2025-08-02
水产类,青羔蟹,230.00,200.00,220.00,公斤,1000.00,2025-08-02
水产类,国产平鱼>200g,90.00,40.00,70.00,公斤,1800.00,2025-08-02
水产类,国产黄鱼<150g,70.00,58.00,62.00,公斤,1800.00,2025-08-02
水产类,国产黄鱼>150g,70.00,50.00,56.00,公斤,1800.00,2025-08-02
水产类,国产带鱼>300g,80.00,40.00,70.00,公斤,3000.00,2025-08-02
水产类,八爪鱼,220.00,154.00,156.00,公斤,1500.00,2025-08-02
水产类,淡水鲈鱼,58.00,54.00,56.00,公斤,4000.00,2025-08-02
水产类,桂鱼,76.00,74.00,75.00,公斤,1000.00,2025-08-02
水产类,黄鳝<300g,80.00,50.00,60.00,公斤,500.00,2025-08-02
水产类,鲶鱼,22.00,12.00,14.00,公斤,500.00,2025-08-02
水产类,白鲢,12.00,11.00,11.40,公斤,5000.00,2025-08-02
粮油类,白芝麻,20.00,18.00,19.00,公斤,550.00,2025-07-31
粮油类,白碗豆,7.00,6.00,6.60,公斤,800.00,2025-07-31
水果类,进口菠萝,12.00,11.00,11.40,公斤,1000.00,2025-07-30
水果类,进口火龙果,13.00,12.00,12.40,公斤,2000.00,2025-07-30
水果类,进口山竹,46.00,40.00,44.00,公斤,800.00,2025-07-30
水果类,进口榴莲,66.00,54.00,56.00,公斤,800.00,2025-07-30
水果类,进口姬娜苹果,30.00,29.00,29.40,公斤,1000.00,2025-07-30
水果类,进口柠檬,22.00,20.00,21.00,公斤,800.00,2025-07-30
水果类,进口脐橙,18.00,16.00,17.00,公斤,1000.00,2025-07-30
水果类,进口猕猴桃,26.00,24.00,25.00,公斤,1000.00,2025-07-30
水果类,进口红提子,30.00,27.00,28.00,公斤,1000.00,2025-07-30
水果类,进口青提子,30.00,27.00,28.00,公斤,800.00,2025-07-30
水果类,黄桃,12.00,10.00,11.00,公斤,200.00,2025-07-30
水果类,北京14号桃,12.00,9.00,10.00,公斤,200.00,2025-07-30
水果类,山楂,15.00,14.00,14.50,公斤,300.00,2025-07-30
粮油类,秋然方正富硒大米,8.00,6.20,7.00,公斤,5200.00,2025-07-31
粮油类,青豆,15.00,13.00,14.00,公斤,300.00,2025-07-31
粮油类,绿豆,13.00,12.00,12.40,公斤,4500.00,2025-07-31
粮油类,鲁花桶装花生油,30.00,28.00,29.00,公斤,5000.00,2025-07-31
粮油类,金龙鱼调和油,14.00,12.00,13.00,公斤,3800.00,2025-07-31
粮油类,江米面,8.00,6.60,7.00,公斤,1000.00,2025-07-31
粮油类,汇福大豆油,10.00,9.00,9.60,公斤,3700.00,2025-07-31
粮油类,黄豆,8.00,6.40,7.00,公斤,3600.00,2025-07-31
粮油类,花生米,14.00,12.00,13.00,公斤,10000.00,2025-07-31
粮油类,红芸豆,18.00,16.00,17.00,公斤,700.00,2025-07-31
粮油类,红小豆,14.00,12.00,13.00,公斤,500.00,2025-07-31
粮油类,红香米,11.00,9.60,10.00,公斤,300.00,2025-07-31
粮油类,黑芝麻,20.00,18.00,19.00,公斤,350.00,2025-07-31
粮油类,黑香米,11.00,9.60,10.00,公斤,320.00,2025-07-31
粮油类,黑豆,16.00,14.00,15.00,公斤,1000.00,2025-07-31
蔬菜类,奶白菜,7.00,5.00,6.00,公斤,9500.00,2025-07-31
蔬菜类,黄豆芽,3.00,2.20,2.40,公斤,4000.00,2025-07-31
蔬菜类,绿豆芽,3.00,2.20,2.40,公斤,7000.00,2025-07-31
蔬菜类,黄色大椒,13.00,11.00,12.00,公斤,4000.00,2025-07-31
蔬菜类,樱桃番茄,9.00,7.00,8.00,公斤,4000.00,2025-07-31
蔬菜类,散叶生菜,8.00,6.60,7.00,公斤,15000.00,2025-07-31
蔬菜类,西芹,7.00,5.00,6.00,公斤,15000.00,2025-07-31
蔬菜类,樱桃萝卜,10.00,8.00,9.00,公斤,6000.00,2025-07-31
蔬菜类,花菇,31.00,29.00,30.00,公斤,1500.00,2025-07-31
蔬菜类,百灵菇,37.00,35.00,36.00,公斤,1000.00,2025-07-31
蔬菜类,猴头菇,32.00,30.00,31.00,公斤,800.00,2025-07-31
蔬菜类,双孢菇,17.00,16.00,16.40,公斤,1000.00,2025-07-31
蔬菜类,草菇,32.00,28.00,30.00,公斤,1000.00,2025-07-31
蔬菜类,鸡腿菇,33.00,31.00,32.00,公斤,1500.00,2025-07-31
蔬菜类,金针菇,8.00,6.00,7.00,公斤,4000.00,2025-07-31
蔬菜类,红薯,8.00,6.60,7.00,公斤,7000.00,2025-07-30
蔬菜类,散菜花,5.00,4.00,4.60,公斤,24000.00,2025-07-30
蔬菜类,娃娃菜,8.00,6.00,7.00,公斤,3500.00,2025-07-30
蔬菜类,蒿子杆,14.00,12.00,13.00,公斤,15000.00,2025-07-30
蔬菜类,绿秋葵,18.00,14.00,16.00,公斤,4000.00,2025-07-30
蔬菜类,豆王,9.00,7.00,8.00,公斤,8000.00,2025-07-30
蔬菜类,鲜食玉米,7.00,5.00,6.00,公斤,4000.00,2025-07-30
蔬菜类,秀珍菇,12.00,10.00,11.00,公斤,4000.00,2025-07-30
蔬菜类,滑子菇,16.00,14.00,15.00,公斤,2000.00,2025-07-30
蔬菜类,海鲜菇,9.00,8.00,8.40,公斤,5000.00,2025-07-30
蔬菜类,白玉菇,9.00,8.00,8.40,公斤,4500.00,2025-07-30
蔬菜类,猪肚菇,36.00,34.00,35.00,公斤,4000.00,2025-07-30
蔬菜类,杏鲍菇,8.00,6.00,7.00,公斤,4000.00,2025-07-30
蔬菜类,蟹味菇,12.00,10.00,11.00,公斤,4000.00,2025-07-30
蔬菜类,茶树菇,14.00,12.00,13.00,公斤,5000.00,2025-07-30
蔬菜类,海鲜菇,9.00,8.00,8.40,公斤,5000.00,2025-08-02
蔬菜类,白玉菇,9.00,8.00,8.40,公斤,4500.00,2025-08-02
蔬菜类,猪肚菇,36.00,35.00,35.40,公斤,4000.00,2025-08-02
蔬菜类,杏鲍菇,8.00,6.00,7.00,公斤,4000.00,2025-08-02
蔬菜类,蟹味菇,12.00,10.00,11.00,公斤,4000.00,2025-08-02
蔬菜类,茶树菇,15.00,13.00,14.00,公斤,5000.00,2025-08-02
蔬菜类,香芹,8.00,6.60,7.00,公斤,15000.00,2025-08-02
蔬菜类,菜心,6.00,4.60,5.00,公斤,15000.00,2025-08-02
蔬菜类,油麦菜,9.00,8.00,8.60,公斤,16000.00,2025-08-02
蔬菜类,鱼腥草,24.00,20.00,22.00,公斤,2000.00,2025-08-02
蔬菜类,芦笋,24.00,20.00,22.00,公斤,1000.00,2025-08-02
蔬菜类,芥蓝,7.00,5.00,6.00,公斤,9000.00,2025-08-02
蔬菜类,紫甘蓝,6.00,4.00,5.00,公斤,5000.00,2025-08-02
蔬菜类,盖菜,8.00,6.60,7.00,公斤,15000.00,2025-08-02
蔬菜类,奶白菜,7.00,5.00,6.00,公斤,9500.00,2025-08-02
蔬菜类,香芹,8.00,6.00,7.00,公斤,15000.00,2025-07-30
蔬菜类,菜心,6.00,4.00,5.00,公斤,15000.00,2025-07-30
蔬菜类,油麦菜,9.00,7.00,8.00,公斤,16000.00,2025-07-30
蔬菜类,鱼腥草,24.00,20.00,22.00,公斤,2000.00,2025-07-30
蔬菜类,芦笋,24.00,20.00,22.00,公斤,1000.00,2025-07-30
蔬菜类,芥蓝,7.00,5.00,6.00,公斤,9000.00,2025-07-30
蔬菜类,紫甘蓝,6.00,4.00,5.00,公斤,5000.00,2025-07-30
蔬菜类,盖菜,8.00,6.00,7.00,公斤,15000.00,2025-07-30
蔬菜类,奶白菜,7.00,5.00,6.00,公斤,9500.00,2025-07-30
蔬菜类,黄豆芽,3.00,2.20,2.40,公斤,4000.00,2025-07-30
蔬菜类,绿豆芽,3.00,2.20,2.40,公斤,7000.00,2025-07-30
蔬菜类,黄色大椒,13.00,11.00,12.00,公斤,4000.00,2025-07-30
蔬菜类,樱桃番茄,9.00,7.00,8.00,公斤,4000.00,2025-07-30
蔬菜类,散叶生菜,7.00,5.00,6.00,公斤,15000.00,2025-07-30
蔬菜类,西芹,7.00,5.00,6.00,公斤,15000.00,2025-07-30
水产类,白鲢,12.00,11.00,11.40,公斤,5000.00,2025-07-31
水产类,黑鱼,28.00,26.00,27.00,公斤,5000.00,2025-07-31
水产类,武昌鱼>700g,26.00,24.00,25.00,公斤,5000.00,2025-07-31
水产类,胖头鱼>900g,24.00,22.00,23.00,公斤,13000.00,2025-07-31
水产类,鲫鱼>200g,30.00,27.00,28.00,公斤,4000.00,2025-07-31
水产类,草鱼>1000g,22.00,20.00,21.00,公斤,8500.00,2025-07-31
水产类,鲤鱼>750g,22.00,20.00,21.00,公斤,8000.00,2025-07-31
蔬菜类,红薯,8.00,6.60,7.00,公斤,7000.00,2025-07-31
蔬菜类,散菜花,6.00,4.40,5.00,公斤,24000.00,2025-07-31
蔬菜类,娃娃菜,8.00,6.00,7.00,公斤,3500.00,2025-07-31
蔬菜类,蒿子杆,14.00,13.00,13.40,公斤,15000.00,2025-07-31
蔬菜类,绿秋葵,18.00,14.00,16.00,公斤,4000.00,2025-07-31
蔬菜类,豆王,9.00,7.60,8.00,公斤,8000.00,2025-07-31
蔬菜类,鲜食玉米,6.00,4.00,5.00,公斤,4000.00,2025-07-31
蔬菜类,秀珍菇,12.00,10.00,11.00,公斤,4000.00,2025-07-31
蔬菜类,樱桃萝卜,10.00,9.00,9.40,公斤,6000.00,2025-07-30
蔬菜类,花菇,31.00,29.00,30.00,公斤,1500.00,2025-07-30
蔬菜类,百灵菇,37.00,35.00,36.00,公斤,1000.00,2025-07-30
蔬菜类,猴头菇,32.00,30.00,31.00,公斤,800.00,2025-07-30
蔬菜类,双孢菇,17.00,16.00,16.40,公斤,1000.00,2025-07-30
蔬菜类,草菇,32.00,28.00,30.00,公斤,1000.00,2025-07-30
蔬菜类,鸡腿菇,33.00,31.00,32.00,公斤,1500.00,2025-07-30
蔬菜类,金针菇,8.00,6.00,7.00,公斤,4000.00,2025-07-30
蔬菜类,鲜香菇,12.00,8.00,10.00,公斤,10000.00,2025-07-30
蔬菜类,小黄瓜,11.00,8.00,10.00,公斤,4000.00,2025-07-30
蔬菜类,甜豌豆,24.00,20.00,22.00,公斤,1000.00,2025-07-30
蔬菜类,荷兰豆,16.00,13.00,14.00,公斤,1000.00,2025-07-30
蔬菜类,香葱,11.00,10.00,10.60,公斤,8000.00,2025-07-30
蔬菜类,芋头,16.00,12.00,14.00,公斤,4000.00,2025-07-30
蔬菜类,山药,12.00,8.00,9.00,公斤,5000.00,2025-07-30
肉蛋禽类,羊骨头,24.00,22.00,23.00,公斤,0.00,2025-08-02
肉蛋禽类,羊肺,12.00,9.00,10.00,公斤,0.00,2025-08-02
肉蛋禽类,羊鞭,280.00,260.00,270.00,公斤,0.00,2025-08-02
肉蛋禽类,羊肝,12.00,9.00,10.00,公斤,0.00,2025-08-02
肉蛋禽类,羊心,26.00,24.00,25.00,公斤,0.00,2025-08-02
肉蛋禽类,羊头,24.00,22.00,23.00,公斤,0.00,2025-08-02
肉蛋禽类,羊蹄,33.00,31.00,32.00,公斤,0.00,2025-08-02
肉蛋禽类,羊尾巴,60.00,56.00,58.00,公斤,0.00,2025-08-02
肉蛋禽类,羊排骨(不挂肉),46.00,40.00,44.00,公斤,0.00,2025-08-02
肉蛋禽类,羊排骨(挂肉),50.00,47.00,48.00,公斤,0.00,2025-08-02
肉蛋禽类,羊蝎子,44.00,30.00,35.00,公斤,0.00,2025-08-02
肉蛋禽类,羊腰子,110.00,70.00,80.00,公斤,0.00,2025-08-02
肉蛋禽类,羊腰窝,64.00,60.00,62.00,公斤,0.00,2025-08-02
肉蛋禽类,去骨羊后腿,65.00,63.00,64.00,公斤,0.00,2025-08-02
肉蛋禽类,去骨羊前腿,64.00,60.00,62.00,公斤,0.00,2025-08-02
